TIMESTAMP,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,TA_1_1_1,RH_1_1_1,P_1_1_1,PA_1_1_1,WS_1_1_1,WD_1_1_1,VPD_1_1_1
2022-10-11 1800,,302.79013,,362.36584,12.144357,86.45174,0.0,102.25636,1.029815,1.029815,1.9253039
2022-10-11 1830,,300.74725,,353.95776,11.1312,89.60919,0.0,102.25778,0.6288778,0.6288778,1.3809669
2022-10-11 1900,,299.6149,,350.048,9.787755,92.493576,0.0,102.27268,0.26460832,0.26460832,0.9120997
2022-10-11 1930,,298.53067,,346.30423,8.431258,95.82466,0.0,102.28678,0.0,0.0,0.46299103
2022-10-11 2000,,297.42395,,342.98755,7.237127,97.58798,0.0,102.2686,0.386645,0.386645,0.24656355
2022-10-11 2030,,302.72192,,342.55377,7.180608,99.170456,0.0,102.31315,0.541958,0.541958,0.0844709
2022-10-11 2100,,310.90128,,342.24234,6.8208275,99.67168,0.0,102.33248,0.28092265,0.28092265,0.032617636
2022-10-11 2130,,313.42862,,340.03043,6.289986,99.944145,0.0,102.34687,0.3491235,0.3491235,0.0053498517
2022-10-11 2200,,316.20193,,339.13354,5.8442917,99.99947,0.0,102.36422,0.18001284,0.18001284,4.889267e-05
2022-10-11 2230,,317.6517,,337.44263,5.209092,100.0,0.0,102.3954,0.18188034,0.18188034,0.0
2022-10-11 2300,,318.98843,,336.15546,4.651069,100.0,0.0,102.42972,0.317261,0.317261,1.110223e-15
2022-10-11 2330,,320.1052,,335.68597,4.57384,100.0,0.0,102.431465,0.19315016,0.19315016,0.0
2022-10-12 0000,,322.31845,,336.4733,4.5719175,100.0,0.0,102.44935,0.48714784,0.48714784,0.0
2022-10-12 0030,,320.84473,,334.40833,4.150396,100.0,0.0,102.46305,0.24705116,0.24705116,0.0
2022-10-12 0100,,320.37927,,333.13123,4.4017053,100.0,0.0,102.45278,0.38802683,0.38802683,0.0
2022-10-12 0130,,318.90982,,330.74506,3.8244762,100.0,0.0,102.463684,0.028529333,0.028529333,0.0
2022-10-12 0200,,316.72806,,328.49918,3.1700351,100.0,0.0,102.46716,0.21354666,0.21354666,0.0
2022-10-12 0230,,319.02048,,329.49368,3.1162176,100.0,0.0,102.47428,0.043306667,0.043306667,0.0
2022-10-12 0300,,316.49677,,326.9889,2.3751493,100.0,0.0,102.471085,0.12699783,0.12699783,1.110223e-15
2022-10-12 0330,,313.97952,,324.55927,2.1746342,100.0,0.0,102.4673,0.0,0.0,1.110223e-15
2022-10-12 0400,,313.74292,,324.4875,2.0274577,100.0,0.0,102.481316,0.13858834,0.13858834,0.0
2022-10-12 0430,,313.2348,,323.7144,2.0411403,100.0,0.0,102.49315,0.16010167,0.16010167,0.0
2022-10-12 0500,,315.7209,,325.86365,2.4818983,100.0,0.0,102.50608,0.39498666,0.39498666,0.0
2022-10-12 0530,,316.23602,,325.9691,2.3780508,100.0,0.0,102.5063,0.1081785,0.1081785,0.0
2022-10-12 0600,,313.99658,,323.72726,1.8331866,100.0,0.0,102.51431,0.098106995,0.098106995,0.0
2022-10-12 0630,,313.4034,,322.95374,1.6014323,100.0,0.0,102.52848,0.0,0.0,0.0
2022-10-12 0700,17.667694,313.94067,4.6155643,323.607,1.5996038,100.0,0.0,102.53052,0.19522683,0.19522683,0.0
2022-10-12 0730,64.45141,321.5294,18.837599,333.22934,4.1378393,100.0,0.0,102.53132,0.0,0.0,1.110223e-15
2022-10-12 0800,124.0488,335.2689,27.031672,350.60425,7.1700063,100.0,0.0,102.55855,0.47908664,0.47908664,0.0
2022-10-12 0830,212.07045,340.29614,38.345303,364.20178,9.525488,100.0,0.0,102.576416,0.91173387,0.91173387,0.0
2022-10-12 0900,254.96536,329.502,43.6035,376.43994,11.576578,99.57912,0.0,102.5805,1.0130515,1.0130515,0.057611402
2022-10-12 0930,314.66953,309.31995,49.729706,388.22418,13.484533,90.22374,0.0,102.59078,1.3374697,1.3374697,1.5167052
2022-10-12 1000,421.42822,313.49457,58.993687,401.52927,14.933663,82.71153,0.0,102.58465,1.307543,1.307543,2.9460962
2022-10-12 1030,478.34512,317.0857,63.06826,411.16455,15.820635,78.98297,0.0,102.573,1.4932404,1.4932404,3.791264
2022-10-12 1100,522.2144,319.02246,73.35867,419.47415,16.587246,75.56331,0.0,102.550446,2.0361192,2.0361192,4.6289816
2022-10-12 1130,541.6417,320.3464,75.38994,423.6203,16.936754,73.93171,0.0,102.54735,2.328952,2.328952,5.0488553
2022-10-12 1200,553.93274,321.62885,75.719055,427.0484,17.316008,71.50712,0.0,102.51902,2.4993412,2.4993412,5.6525545
2022-10-12 1230,553.2669,323.24,74.550735,430.60605,17.800537,70.90189,0.0,102.48576,2.416193,2.416193,5.951841
2022-10-12 1300,540.88965,324.67044,72.386826,432.34683,18.050842,70.49099,0.0,102.454636,2.332003,2.332003,6.1317043
2022-10-12 1330,516.2248,325.50507,69.71189,431.78088,18.643826,67.858475,0.0,102.44992,2.6698632,2.6698632,6.9317775
2022-10-12 1400,480.02844,325.73276,66.01193,430.63,19.009653,64.88066,0.0,102.42488,2.6316242,2.6316242,7.7491145
2022-10-12 1430,427.06085,325.91434,61.067295,428.44543,19.366142,61.20176,0.0,102.39311,2.7035518,2.7035518,8.753165
2022-10-12 1500,363.56848,325.64746,55.15698,424.31705,19.51101,61.001194,0.0,102.3801,2.7350848,2.7350848,8.878043
2022-10-12 1530,296.55566,322.97586,49.220028,417.3678,19.101765,62.47574,0.0,102.3591,2.7492719,2.7492719,8.327472
2022-10-12 1600,220.94794,321.05127,42.251682,409.65274,18.475588,64.3124,0.0,102.341934,2.767517,2.767517,7.615888
2022-10-12 1630,141.04324,318.84387,32.506943,400.53888,17.825825,66.63692,0.0,102.326584,2.6444492,2.6444492,6.835092
2022-10-12 1700,69.606155,316.41644,19.693066,390.84573,16.82386,70.11433,0.0,102.31097,1.956746,1.956746,5.7468963
2022-10-12 1730,14.330912,314.45837,4.908822,378.96222,15.671032,75.20575,0.0,102.3114,1.3012431,1.3012431,4.430022
2022-10-12 1800,,312.49454,,366.0442,14.290538,80.881966,0.0,102.3079,0.6046455,0.6046455,3.1253636
2022-10-12 1830,,310.9928,,359.72366,12.847375,86.5707,0.0,102.289185,0.30374682,0.30374682,1.9985362
2022-10-12 1900,,309.49658,,355.13828,11.063525,91.29406,0.0,102.28612,0.162155,0.162155,1.1518575
2022-10-12 1930,,308.3291,,351.75534,9.701879,94.2145,0.0,102.277435,0.0,0.0,0.6989526
2022-10-12 2000,,317.01242,,351.8103,9.288518,97.20147,0.0,102.27102,0.25376168,0.25376168,0.32882738
2022-10-12 2030,,318.86298,,348.55557,7.9404182,97.782005,0.0,102.26469,0.06093067,0.06093067,0.2378807
2022-10-12 2100,,319.06378,,346.2047,7.824437,98.95189,0.0,102.263985,0.24169733,0.24169733,0.11152587
2022-10-12 2130,,320.37747,,343.80753,6.9454427,99.15131,0.0,102.26521,0.22643833,0.22643833,0.08503806
2022-10-12 2200,,320.83188,,341.86334,6.5340557,99.58071,0.0,102.26169,0.20147483,0.20147483,0.04084127
2022-10-12 2230,,323.37964,,341.69455,6.1658483,99.59511,0.0,102.28007,0.12649,0.12649,0.038450282
2022-10-12 2300,,323.22418,,339.55197,5.8707232,99.96964,0.0,102.29303,0.030333333,0.030333333,0.002824641
2022-10-12 2330,,323.935,,338.77972,5.746088,99.99969,0.0,102.28798,0.22815333,0.22815333,2.8855236e-05
2022-10-13 0000,,325.51663,,338.70444,5.4454536,100.0,0.0,102.292336,0.0,0.0,0.0
2022-10-13 0030,,322.9176,,336.6662,4.6017027,100.0,0.0,102.29968,0.28008166,0.28008166,0.0
2022-10-13 0100,,321.16995,,334.9124,4.4845233,100.0,0.0,102.30693,0.11908167,0.11908167,1.110223e-15
2022-10-13 0130,,321.38095,,334.47678,4.5277176,100.0,0.0,102.31282,0.21244267,0.21244267,0.0
2022-10-13 0200,,322.7724,,334.56772,4.4147816,100.0,0.0,102.3217,0.18415834,0.18415834,0.0
2022-10-13 0230,,320.93616,,334.01068,4.4035497,100.0,0.0,102.302284,0.046129834,0.046129834,0.0
2022-10-13 0300,,320.55817,,333.17496,4.1006117,100.0,0.0,102.29273,0.029423334,0.029423334,0.0
2022-10-13 0330,,321.7023,,333.3092,3.7434595,100.0,0.0,102.27965,0.0,0.0,0.0
2022-10-13 0400,,320.52075,,332.03802,3.4696364,100.0,0.0,102.272446,0.14312667,0.14312667,0.0
2022-10-13 0430,,318.80222,,330.61798,3.2459812,100.0,0.0,102.272415,0.084875,0.084875,0.0
2022-10-13 0500,,318.41837,,330.62354,3.565461,100.0,0.0,102.27815,0.09190333,0.09190333,0.0
2022-10-13 0530,,321.03265,,332.85724,3.8699903,100.0,0.0,102.28543,0.00011666666,0.00011666666,1.110223e-15
2022-10-13 0600,,319.97287,,331.54984,3.2631972,100.0,0.0,102.2851,0.48347083,0.48347083,0.0
2022-10-13 0630,,319.76273,,331.04376,3.654366,100.0,0.0,102.29795,0.31234068,0.31234068,0.0
2022-10-13 0700,13.519956,319.9393,4.049342,331.4561,3.2238793,100.0,0.0,102.301765,0.0,0.0,0.0
2022-10-13 0730,44.19415,322.18604,11.381008,335.49207,3.9520254,100.0,0.0,102.31605,0.078271665,0.078271665,0.0
2022-10-13 0800,103.42701,332.30582,24.19058,348.94855,6.8869143,100.0,0.0,102.32428,0.0,0.0,0.0
2022-10-13 0830,184.1219,346.27316,33.761833,367.36218,10.498252,100.0,0.0,102.3443,0.135135,0.135135,0.0
2022-10-13 0900,256.4624,350.0942,42.794174,380.53796,12.566183,100.0,0.0,102.351616,0.41915315,0.41915315,0.0
2022-10-13 0930,321.7873,329.99454,51.00486,390.79123,13.753797,97.192696,0.0,102.33843,0.81062937,0.81062937,0.4432278
2022-10-13 1000,382.11972,318.37137,55.753426,404.9529,16.033312,84.2312,0.0,102.32175,1.029642,1.029642,2.8834596
2022-10-13 1030,441.0403,322.96573,58.941826,416.16687,17.651175,73.62918,0.0,102.287254,1.2318072,1.2318072,5.343457
2022-10-13 1100,482.27075,325.99118,68.87947,424.92328,18.447056,71.244125,0.0,102.274086,1.3820605,1.3820605,6.125666
2022-10-13 1130,507.89087,328.4788,71.15667,432.82684,19.011469,68.481155,0.0,102.26079,1.5219004,1.5219004,6.95545
2022-10-13 1200,520.5667,332.22018,70.98802,440.547,20.079237,65.45646,0.0,102.23167,0.8522523,0.8522523,8.145893
2022-10-13 1230,518.4009,335.5026,68.876656,446.0254,21.256945,60.781654,0.0,102.20475,1.3047581,1.3047581,9.944269
2022-10-13 1300,502.68225,335.6987,67.89772,444.9352,21.051924,62.953632,0.0,102.16568,1.6977881,1.6977881,9.276067
2022-10-13 1330,475.6655,336.98773,64.98623,444.1098,21.368443,60.678402,0.0,102.14052,2.0803723,2.0803723,10.038837
2022-10-13 1400,425.56265,336.85657,59.95784,439.90186,21.536257,62.118397,0.0,102.105804,2.5104418,2.5104418,9.7711115
2022-10-13 1430,401.67218,334.9183,58.889317,437.78003,21.545746,60.02492,0.0,102.074234,2.3580723,2.3580723,10.317089
2022-10-13 1500,332.06384,332.4817,51.54642,432.06454,21.321037,57.572144,0.0,102.03201,2.3814528,2.3814528,10.800441
2022-10-13 1530,277.6522,331.36456,46.89689,426.7663,21.242943,56.937344,0.0,102.0087,2.4886298,2.4886298,10.909665
2022-10-13 1600,194.62108,328.4334,36.937035,417.81128,20.587704,58.574886,0.0,101.98503,2.4320986,2.4320986,10.080343
2022-10-13 1630,115.77998,323.50793,25.570545,405.5555,19.025331,65.43539,0.0,101.953514,2.2487903,2.2487903,7.634178
2022-10-13 1700,57.876896,322.05157,14.8662195,396.70013,18.303734,68.63326,0.0,101.93815,1.7453818,1.7453818,6.622061
2022-10-13 1730,11.579515,319.62335,3.4913466,381.4527,17.248753,74.596146,0.0,101.90881,0.91067934,0.91067934,5.01835
2022-10-13 1800,,316.19913,,369.47705,15.01477,82.31152,0.0,101.897415,0.833997,0.833997,3.0300417
2022-10-13 1830,,312.22507,,362.23657,13.422691,86.91978,0.0,101.88845,0.128065,0.128065,2.0211275
2022-10-13 1900,,308.79883,,356.07468,11.234248,92.44732,0.0,101.88235,0.3530585,0.3530585,1.0106567
2022-10-13 1930,,306.42505,,351.6008,9.893848,95.35788,0.0,101.87805,0.12815784,0.12815784,0.56808686
2022-10-13 2000,,307.7657,,349.1109,8.995501,96.94205,0.0,101.890465,0.21278834,0.21278834,0.35228103
2022-10-13 2030,,308.5752,,347.3287,7.8052325,98.27591,0.0,101.888115,0.51113147,0.51113147,0.18321462
2022-10-13 2100,,312.81165,,346.30847,7.881479,99.42997,0.0,101.87892,0.26212016,0.26212016,0.060891088
2022-10-13 2130,,317.58905,,344.41156,7.2375937,99.8107,0.0,101.87907,0.012413333,0.012413333,0.019351477
2022-10-13 2200,,322.2711,,342.14404,6.523898,99.87323,0.0,101.8823,0.5491267,0.5491267,0.01233954
2022-10-13 2230,,323.79504,,341.53552,6.7867875,100.0,0.0,101.88751,0.58647215,0.58647215,0.0
2022-10-13 2300,,326.9422,,342.54483,6.507997,100.0,0.0,101.89765,0.15504399,0.15504399,1.110223e-15
2022-10-13 2330,,327.05365,,340.62787,5.870829,100.0,0.0,101.88053,0.0,0.0,0.0
2022-10-14 0000,,327.9793,,340.43747,5.7112927,100.0,0.0,101.87306,0.176365,0.176365,0.0
2022-10-14 0030,,327.35986,,338.9941,4.943746,100.0,0.0,101.88008,0.06435333,0.06435333,0.0
2022-10-14 0100,,326.96588,,337.95172,4.5969777,100.0,0.0,101.88125,0.17270866,0.17270866,0.0
2022-10-14 0130,,329.13126,,338.99402,5.273197,100.0,0.0,101.86455,0.322315,0.322315,0.0
2022-10-14 0200,,327.97232,,339.45123,5.2892528,100.0,0.0,101.85245,0.18807833,0.18807833,0.0
2022-10-14 0230,,325.46283,,336.85944,4.7382164,100.0,0.0,101.85413,0.0,0.0,0.0
2022-10-14 0300,,323.7648,,334.27582,4.0735407,100.0,0.0,101.85965,0.040428832,0.040428832,0.0
2022-10-14 0330,,323.72546,,333.2668,4.0052476,100.0,0.0,101.85591,0.28438666,0.28438666,0.0
2022-10-14 0400,,323.44388,,333.2853,3.8629642,100.0,0.0,101.837234,0.195545,0.195545,0.0
2022-10-14 0430,,324.13046,,333.21887,3.8147438,100.0,0.0,101.850685,0.29742616,0.29742616,0.0
2022-10-14 0500,,326.37762,,332.75153,3.285656,100.0,0.0,101.83888,0.0,0.0,0.0
2022-10-14 0530,,323.658,,332.25278,3.486329,100.0,0.0,101.833115,0.37468898,0.37468898,0.0
2022-10-14 0600,,322.16174,,330.42157,3.1863234,100.0,0.0,101.83206,0.0,0.0,0.0
2022-10-14 0630,,321.1513,,329.35153,3.007886,100.0,0.0,101.83282,0.275065,0.275065,0.0
2022-10-14 0700,12.866364,321.7044,3.5087516,330.43085,3.4528105,100.0,0.0,101.83179,0.35880366,0.35880366,0.0
2022-10-14 0730,32.113758,323.0988,7.662145,333.70438,3.7734814,100.0,0.0,101.82948,0.35466433,0.35466433,0.0
2022-10-14 0800,95.3076,330.40823,20.7585,341.5,5.1374407,100.0,0.0,101.84202,0.18544567,0.18544567,0.0
2022-10-14 0830,184.33904,344.78952,33.402767,359.03665,8.564741,100.0,0.0,101.86843,0.495203,0.495203,0.0
2022-10-14 0900,274.3206,356.71625,44.532104,376.182,11.462842,100.0,0.0,101.87257,0.6073783,0.6073783,2.220446e-15
2022-10-14 0930,340.82507,334.25635,51.841274,387.95178,12.710232,100.0,0.0,101.872086,0.5479432,0.5479432,2.220446e-15
2022-10-14 1000,401.65112,318.16373,54.747944,404.94266,14.582245,95.669655,0.0,101.84925,0.6724592,0.6724592,0.7213906
2022-10-14 1030,444.36813,324.6112,57.294357,415.93933,17.362875,80.52139,0.0,101.82951,0.8294377,0.8294377,3.8757238
2022-10-14 1100,495.06317,330.81268,63.931847,424.41043,18.026264,78.43002,0.0,101.824265,1.7938188,1.7938188,4.4751253
2022-10-14 1130,444.59244,333.1781,60.914833,426.50287,18.467142,74.936646,0.0,101.8228,2.1631994,2.1631994,5.3457985
2022-10-14 1200,418.26855,334.8903,56.286533,428.40466,18.880407,68.170395,0.0,101.77863,1.2817372,1.2817372,6.966791
2022-10-14 1230,412.73013,336.37677,54.74618,433.86752,19.90385,64.31085,0.0,101.732216,0.8985715,0.8985715,8.325128
2022-10-14 1300,459.8437,340.37106,60.311497,439.7847,20.568558,63.14487,0.0,101.726,1.2571958,1.2571958,8.957708
2022-10-14 1330,432.56378,341.31152,57.143845,440.79694,20.929308,61.600307,0.0,101.68343,1.3653426,1.3653426,9.542744
2022-10-14 1400,426.81805,341.34436,57.686977,442.45416,21.590443,58.120377,0.0,101.6397,1.3767352,1.3767352,10.83823
2022-10-14 1430,364.5544,338.93237,52.202385,434.80978,21.203653,60.5759,0.0,101.62105,2.3421865,2.3421865,9.963814
2022-10-14 1500,314.20535,337.06195,48.695072,430.3757,21.046223,58.747074,0.0,101.614586,2.118636,2.118636,10.325733
2022-10-14 1530,239.14743,334.86392,38.842648,424.6404,20.70139,63.597984,0.0,101.55261,1.6492305,1.6492305,8.9203
2022-10-14 1600,191.76584,332.66885,35.742077,418.4468,20.40449,63.277267,0.0,101.55447,1.8287827,1.8287827,8.835639
2022-10-14 1630,117.055664,329.09766,25.826593,407.88947,19.53934,66.91654,0.0,101.54285,1.9279895,1.9279895,7.544692
2022-10-14 1700,54.578686,326.52725,14.470407,396.86774,18.565006,69.82692,0.0,101.54923,1.2589904,1.2589904,6.4752297
2022-10-14 1730,9.694844,323.1852,2.7721295,382.48795,17.098753,72.87875,0.0,101.53558,0.83709866,0.83709866,5.306988
2022-10-14 1800,,320.0671,,369.39124,14.640179,81.79125,0.0,101.515915,0.46194166,0.46194166,3.044756
2022-10-14 1830,,315.8117,,362.61993,12.570251,87.81414,0.0,101.512665,0.76352036,0.76352036,1.78085
2022-10-14 1900,,312.96786,,358.80276,11.664766,92.075935,0.0,101.54114,0.57619,0.57619,1.0910046
2022-10-14 1930,,312.54688,,356.38583,10.847497,96.357285,0.0,101.5523,0.5368588,0.5368588,0.47508776
2022-10-14 2000,,317.92926,,355.9446,10.301436,98.643005,0.0,101.539215,0.6779297,0.6779297,0.17065531
2022-10-14 2030,,323.78552,,352.93713,9.408663,99.67262,0.0,101.55107,0.0055766664,0.0055766664,0.03877917
2022-10-14 2100,,329.92645,,351.54224,8.421748,99.9507,0.0,101.57845,0.16638367,0.16638367,0.005463335
2022-10-14 2130,,331.57288,,348.51062,7.174668,99.98229,0.0,101.58919,0.27612367,0.27612367,0.0018024207
2022-10-14 2200,,331.825,,346.89676,7.091381,100.0,0.0,101.60032,0.25780484,0.25780484,0.0
2022-10-14 2230,,332.69745,,347.19925,7.358624,100.0,0.0,101.60982,0.41317952,0.41317952,0.0
2022-10-14 2300,,331.34372,,346.16525,6.877717,100.0,0.0,101.6022,0.19573167,0.19573167,1.110223e-15
2022-10-14 2330,,332.1237,,344.62665,5.958739,100.0,0.0,101.58675,0.3355585,0.3355585,0.0
2022-10-15 0000,,330.29327,,343.2445,5.577382,100.0,0.0,101.5742,0.45532984,0.45532984,0.0
2022-10-15 0030,,329.45428,,342.90515,5.555064,100.0,0.0,101.605515,0.32138848,0.32138848,1.110223e-15
2022-10-15 0100,,327.4044,,340.75934,5.655385,100.0,0.0,101.59855,0.6026293,0.6026293,0.0
2022-10-15 0130,,328.62836,,341.1835,5.575407,100.0,0.0,101.603165,0.6939822,0.6939822,0.0
2022-10-15 0200,,327.54193,,339.8196,5.0809126,100.0,0.0,101.6087,0.18529484,0.18529484,1.110223e-15
2022-10-15 0230,,326.83667,,338.66376,4.9329405,100.0,0.0,101.61695,0.35317948,0.35317948,0.0
2022-10-15 0300,,323.82547,,335.858,4.541814,100.0,0.0,101.61477,0.34944814,0.34944814,0.0
2022-10-15 0330,,323.1839,,334.40372,4.165587,100.0,0.0,101.61367,0.21991666,0.21991666,0.0
2022-10-15 0400,,323.02972,,335.47247,4.720984,100.0,0.0,101.59966,0.23243167,0.23243167,0.0
2022-10-15 0430,,324.12012,,335.78577,4.480289,100.0,0.0,101.6136,0.06830833,0.06830833,0.0
2022-10-15 0500,,324.50394,,334.41388,3.7589767,100.0,0.1,101.62027,0.3318615,0.3318615,0.0
2022-10-15 0530,,323.7047,,334.23608,3.9044075,100.0,0.0,101.61684,0.27812165,0.27812165,0.0
2022-10-15 0600,,323.7865,,333.96967,3.4710171,100.0,0.0,101.62068,0.34248865,0.34248865,1.110223e-15
2022-10-15 0630,,321.91528,,330.78232,3.3078544,100.0,0.0,101.62845,0.013300001,0.013300001,0.0
2022-10-15 0700,8.363756,321.29834,2.4330552,330.8348,3.2100773,100.0,0.0,101.63322,0.07300117,0.07300117,0.0
2022-10-15 0730,36.79115,321.0332,10.765937,333.28455,3.6259582,100.0,0.0,101.64445,0.14847383,0.14847383,0.0
2022-10-15 0800,86.42454,330.21106,21.203075,344.47928,6.318671,100.0,0.0,101.657684,0.27613083,0.27613083,0.0
2022-10-15 0830,159.70512,339.70892,31.480982,357.22232,8.681981,100.0,0.0,101.68158,0.20529649,0.20529649,0.0
2022-10-15 0900,232.9469,351.89264,39.252487,373.94977,11.633581,100.0,0.0,101.6836,0.19587167,0.19587167,0.0
2022-10-15 0930,301.8006,354.5398,47.782135,386.74927,13.208342,100.0,0.0,101.68418,0.2939845,0.2939845,0.0
2022-10-15 1000,359.0619,319.30237,52.631172,401.51135,14.86932,95.52325,0.0,101.681015,0.4050915,0.4050915,0.75971985
2022-10-15 1030,406.47037,322.38904,55.17443,414.34106,17.916798,77.652145,0.0,101.68449,1.2388839,1.2388839,4.604697
2022-10-15 1100,440.44745,325.4326,65.54703,421.7025,18.979918,71.65582,0.0,101.6793,1.733899,1.733899,6.2425737
2022-10-15 1130,465.19724,327.90317,68.70607,429.68762,20.146019,66.02376,0.0,101.6608,1.7036986,1.7036986,8.045289
2022-10-15 1200,493.5183,330.76233,70.648636,438.26294,21.052305,61.321983,0.0,101.6399,1.8312829,1.8312829,9.684844
2022-10-15 1230,494.35718,331.11072,70.10866,441.66177,21.489388,59.638477,0.0,101.60941,2.3198495,2.3198495,10.380952
2022-10-15 1300,491.49146,332.45374,69.14736,444.74945,22.007866,57.377968,0.0,101.5717,2.3175755,2.3175755,11.315212
2022-10-15 1330,473.72275,330.72687,67.658844,441.1476,21.99581,56.85549,0.0,101.543465,2.9644413,2.9644413,11.445499
2022-10-15 1400,437.38654,331.27698,64.15675,439.5147,22.218725,54.559536,0.0,101.51462,2.9258478,2.9258478,12.219442
2022-10-15 1430,384.98746,332.70105,58.310234,438.1934,22.530024,52.985188,0.0,101.49222,2.9271631,2.9271631,12.884426
2022-10-15 1500,329.01788,332.44043,52.470554,434.86234,22.65164,52.802372,0.0,101.47587,2.7467752,2.7467752,13.030387
2022-10-15 1530,248.98843,332.4423,44.195126,430.0808,22.77559,52.32538,0.0,101.45271,2.4146128,2.4146128,13.261409
2022-10-15 1600,174.20444,332.14197,35.30718,422.91998,22.45775,53.53296,0.0,101.44143,2.4053266,2.4053266,12.678513
2022-10-15 1630,102.87996,330.47415,24.254263,414.33472,21.868877,54.894035,0.0,101.426186,1.7494466,1.7494466,11.87352
2022-10-15 1700,41.61227,327.3038,10.612558,399.73157,20.47063,58.307995,0.0,101.4179,1.310597,1.310597,10.072298
2022-10-15 1730,4.83026,324.26422,1.5185597,381.85754,18.530146,63.468086,0.0,101.4078,0.77050436,0.77050436,7.8227577
2022-10-15 1800,,318.6399,,370.2762,15.700965,74.64938,0.0,101.41517,0.72988534,0.72988534,4.538117
2022-10-15 1830,,315.83954,,364.17365,14.335335,81.31668,0.0,101.41721,0.6395525,0.6395525,3.063165
2022-10-15 1900,,313.9532,,358.9002,12.395536,89.234055,0.0,101.41068,0.115244165,0.115244165,1.5553987
2022-10-15 1930,,313.99863,,355.64807,11.045118,92.51909,0.0,101.41115,0.24343668,0.24343668,0.98856854
2022-10-15 2000,,314.43292,,353.53012,9.9860935,93.83269,0.0,101.42133,0.50316584,0.50316584,0.759413
2022-10-15 2030,,312.92047,,350.20264,8.998147,94.36579,0.0,101.43042,0.0,0.0,0.6491858
2022-10-15 2100,,312.18735,,348.87244,8.752068,96.18669,0.0,101.42844,0.22418666,0.22418666,0.43213308
2022-10-15 2130,,311.6713,,347.7598,8.2133255,97.372696,0.0,101.43376,0.35767666,0.35767666,0.287057
2022-10-15 2200,,311.0741,,346.24765,7.37914,97.515076,0.0,101.44012,0.3407635,0.3407635,0.2564964
2022-10-15 2230,,309.14697,,343.83752,7.153446,98.01803,0.0,101.450096,0.30334783,0.30334783,0.20144528
2022-10-15 2300,,313.26648,,343.15317,7.192683,99.22478,0.0,101.44801,0.17510833,0.17510833,0.07900477
2022-10-15 2330,,319.24884,,342.78894,6.577911,99.29043,0.0,101.47037,0.08208667,0.08208667,0.06932559
2022-10-16 0000,,322.66855,,342.08743,5.9727945,99.66191,0.0,101.473465,0.17670284,0.17670284,0.03168089
2022-10-16 0030,,321.99786,,339.4214,5.740869,99.90503,0.0,101.4873,0.105945,0.105945,0.008757564
2022-10-16 0100,,323.64017,,338.71893,5.514492,99.919014,0.0,101.481415,0.28557667,0.28557667,0.007351657
2022-10-16 0130,,324.9871,,338.632,5.7218065,99.94972,0.0,101.49326,0.028580833,0.028580833,0.0046301545
2022-10-16 0200,,325.41534,,337.89407,5.300585,99.990005,0.0,101.5022,0.29868817,0.29868817,0.0008938859
2022-10-16 0230,,324.04044,,335.83755,4.554604,100.0,0.0,101.505516,0.522213,0.522213,0.0
2022-10-16 0300,,323.48566,,335.17987,4.681974,100.0,0.0,101.49377,0.382386,0.382386,0.0
2022-10-16 0330,,326.34494,,336.45886,4.385227,100.0,0.0,101.4775,0.45076066,0.45076066,0.0
2022-10-16 0400,,324.63544,,334.79202,4.369492,100.0,0.0,101.4702,0.19310817,0.19310817,0.0
2022-10-16 0430,,323.49152,,333.31702,4.019327,100.0,0.0,101.46312,0.037905,0.037905,0.0
2022-10-16 0500,,324.50656,,333.9729,3.8561614,100.0,0.0,101.45005,0.49740165,0.49740165,0.0
2022-10-16 0530,,323.21066,,332.24185,3.346889,100.0,0.0,101.45067,0.17980899,0.17980899,0.0
2022-10-16 0600,,322.23944,,331.29266,3.2712936,100.0,0.0,101.47273,0.33221483,0.33221483,0.0
2022-10-16 0630,,320.92108,,329.52887,3.2129958,100.0,0.0,101.491615,0.0,0.0,0.0
2022-10-16 0700,10.547357,322.9161,3.9354787,331.71365,3.2335722,100.0,0.0,101.505035,0.3692695,0.3692695,0.0
2022-10-16 0730,43.805965,328.68668,13.021032,338.6701,4.179957,100.0,0.0,101.511086,0.42189467,0.42189467,0.0
2022-10-16 0800,102.72556,337.7476,22.168139,350.76804,7.203204,100.0,0.0,101.514565,0.1788705,0.1788705,0.0
2022-10-16 0830,182.96143,349.34045,34.105785,367.09308,10.67868,99.97835,0.0,101.531,0.57170165,0.57170165,0.0027923614
2022-10-16 0900,246.1994,337.08426,42.864017,379.1631,13.229908,92.24381,0.0,101.558464,0.8460122,0.8460122,1.183495
2022-10-16 0930,304.07693,311.95242,54.218914,395.18826,15.925762,75.14289,0.0,101.56268,0.83990383,0.83990383,4.5142145
2022-10-16 1000,360.44168,317.06793,58.53414,409.70126,17.62349,64.33274,0.0,101.572845,1.1746496,1.1746496,7.214566
2022-10-16 1030,408.9544,322.50317,63.163204,423.0512,19.48236,55.970943,0.0,101.57017,0.7981605,0.7981605,10.005341
2022-10-16 1100,447.322,325.70544,67.360344,431.91254,20.586523,52.478573,0.0,101.5695,1.4349663,1.4349663,11.562972
